,time
3527,2023-02-07T00:18:41.057Z
3528,2023-02-07T00:14:49.695Z
3529,2023-02-06T22:17:12.330Z
3530,2023-02-06T22:17:06.308Z
3531,2023-02-06T22:16:53.786Z
3532,2023-02-06T22:12:32.918Z
3533,2023-02-06T22:06:47.603Z
3534,2023-02-06T22:02:00.921Z
3535,2023-02-06T07:29:58.833Z
3536,2023-02-06T05:08:05.513Z
3537,2023-02-06T04:48:06.710Z
3538,2023-02-06T04:45:50.447Z
3539,2023-02-06T04:29:46.732Z
3540,2023-02-06T04:29:40.961Z
3541,2023-02-06T04:29:30.785Z
3542,2023-02-06T04:26:45.742Z
3543,2023-02-06T04:26:35.425Z
3544,2023-02-06T04:26:19.669Z
3545,2023-02-06T04:22:08.897Z
3546,2023-02-06T04:10:18.877Z
3547,2023-02-06T04:10:12.344Z
3548,2023-02-06T03:59:19.583Z
3549,2023-02-06T03:58:26.232Z
3550,2023-02-06T03:56:35.142Z
3551,2023-02-06T03:36:02.988Z
3552,2023-02-06T03:35:03.730Z
3553,2023-02-06T03:34:41.420Z
3554,2023-02-06T03:32:31.253Z
3555,2023-02-06T03:18:25.087Z
3556,2023-02-06T03:18:18.618Z
3557,2023-02-06T03:17:34.218Z
3558,2023-02-06T03:10:57.012Z
3559,2023-02-06T01:28:29.681Z
3560,2023-02-06T00:50:31.617Z
3561,2023-02-06T00:46:36.814Z
3562,2023-02-06T00:27:48.957Z
3563,2023-02-06T00:18:13.647Z
3564,2023-02-06T00:15:54.972Z
3565,2023-02-06T00:14:30.957Z
3566,2023-02-06T00:13:33.223Z
3567,2023-02-06T00:13:10.805Z
3568,2023-02-06T00:05:47.722Z
3569,2023-02-05T23:53:29.341Z
3570,2023-02-05T23:53:23.161Z
3571,2023-02-05T23:53:20.112Z
3572,2023-02-05T23:49:54.187Z
3573,2023-02-05T23:49:46.480Z
3574,2023-02-05T23:48:58.321Z
3575,2023-02-05T23:47:48.724Z
3576,2023-02-05T23:47:42.299Z
3577,2023-02-05T23:44:15.259Z
3578,2023-02-05T23:44:08.215Z
3579,2023-02-05T23:39:11.634Z
3580,2023-02-05T23:38:24.663Z
3581,2023-02-05T23:38:01.025Z
3582,2023-02-05T23:37:13.747Z
3583,2023-02-05T23:31:43.459Z
3584,2023-02-05T23:21:58.491Z
3585,2023-02-05T23:20:54.572Z
3586,2023-02-05T23:18:53.157Z
3587,2023-02-05T23:17:12.169Z
3588,2023-02-05T23:16:08.846Z
3589,2023-02-05T23:16:05.865Z
3590,2023-02-05T23:14:02.284Z
3591,2023-02-05T23:13:21.343Z
3592,2023-02-05T20:59:06.149Z
3593,2023-02-05T20:58:50.309Z
3594,2023-02-05T20:58:30.669Z
3595,2023-02-05T20:56:08.624Z
3596,2023-02-05T08:44:54.163Z
3597,2023-02-05T08:33:42.838Z
3598,2023-02-05T08:20:16.645Z
3599,2023-02-05T08:12:27.935Z
3600,2023-02-05T08:07:56.434Z
3601,2023-02-05T07:59:48.931Z
3602,2023-02-05T07:59:08.765Z
3603,2023-02-05T07:58:23.477Z
3604,2023-02-05T07:56:26.793Z
3605,2023-02-05T07:55:04.946Z
3606,2023-02-05T07:54:58.865Z
3607,2023-02-05T07:48:36.842Z
3608,2023-02-05T07:42:17.020Z
3609,2023-02-05T07:41:14.060Z
3610,2023-02-05T07:35:34.091Z
3611,2023-02-05T07:35:18.611Z
3612,2023-02-05T07:26:17.701Z
3613,2023-02-05T07:21:51.049Z
3614,2023-02-05T06:17:13.611Z
3615,2023-02-05T06:06:30.310Z
3616,2023-02-05T05:56:10.534Z
3617,2023-02-05T05:46:04.555Z
3618,2023-02-05T05:35:04.529Z
3619,2023-02-05T05:34:45.950Z
3620,2023-02-05T04:46:52.492Z
3621,2023-02-05T04:46:46.689Z
3622,2023-02-05T04:40:53.620Z
3623,2023-02-05T04:38:26.510Z
3624,2023-02-05T04:38:20.729Z
3625,2023-02-05T04:00:34.985Z
3626,2023-02-05T03:58:09.788Z
3627,2023-02-05T03:54:24.328Z
3628,2023-02-05T03:34:31.074Z
3629,2023-02-04T21:20:55.547Z
3630,2023-02-04T21:14:06.761Z
3631,2023-02-04T21:05:10.613Z
3632,2023-02-04T21:05:03.288Z
3633,2023-02-04T09:36:24.933Z
3634,2023-02-04T09:34:23.371Z
3635,2023-02-04T09:33:48.920Z
3636,2023-02-04T09:33:03.048Z
3637,2023-02-04T09:31:43.501Z
3638,2023-02-04T09:30:52.035Z
3639,2023-02-04T04:58:12.219Z
3640,2023-02-04T04:56:17.777Z
3641,2023-02-04T04:45:50.405Z
3642,2023-02-04T04:42:52.640Z
3643,2023-02-04T04:39:41.618Z
3644,2023-02-04T04:39:29.811Z
3645,2023-02-04T04:34:01.144Z
3646,2023-02-04T04:24:46.848Z
3647,2023-02-04T04:24:40.290Z
3648,2023-02-04T04:14:36.600Z
3649,2023-02-04T03:55:59.635Z
3650,2023-02-04T03:55:53.920Z
3651,2023-02-04T03:31:03.841Z
3652,2023-02-04T01:33:14.054Z
3653,2023-02-04T00:49:31.885Z
3654,2023-02-04T00:48:57.752Z
3655,2023-02-04T00:38:07.054Z
3656,2023-02-04T00:37:16.541Z
3657,2023-02-04T00:32:46.107Z
3658,2023-02-04T00:32:40.171Z
3659,2023-02-04T00:26:18.729Z
3660,2023-02-04T00:25:50.795Z
3661,2023-02-04T00:24:52.335Z
3662,2023-02-04T00:14:32.498Z
3663,2023-02-04T00:03:41.853Z
3664,2023-02-04T00:03:35.038Z
3665,2023-02-03T23:58:03.748Z
3666,2023-02-03T23:57:57.142Z
3667,2023-02-03T23:57:50.792Z
3668,2023-02-03T23:57:13.291Z
3669,2023-02-03T23:56:08.441Z
3670,2023-02-03T23:54:44.470Z
3671,2023-02-03T23:53:07.905Z
3672,2023-02-03T23:35:26.080Z
3673,2023-02-03T23:35:20.135Z
3674,2023-02-03T23:34:29.755Z
3675,2023-02-03T23:33:26.238Z
3676,2023-02-03T21:46:57.538Z
3677,2023-02-03T21:07:06.171Z
3678,2023-02-03T21:06:59.896Z
3679,2023-02-03T21:06:26.268Z
3680,2023-02-03T19:18:42.791Z
3681,2023-02-03T19:18:36.534Z
3682,2023-02-03T19:18:30.132Z
3683,2023-02-03T19:06:10.164Z
3684,2023-02-03T18:51:53.034Z
3685,2023-02-03T07:27:25.852Z
3686,2023-02-03T07:16:52.445Z
3687,2023-02-03T04:58:41.376Z
3688,2023-02-03T04:55:31.158Z
3689,2023-02-03T04:45:35.975Z
3690,2023-02-03T03:34:54.023Z
3691,2023-02-03T02:32:38.722Z
3692,2023-02-03T02:31:58.422Z
3693,2023-02-03T01:49:04.214Z
3694,2023-02-03T01:39:27.393Z
3695,2023-02-03T01:39:15.091Z
3696,2023-02-03T01:37:24.267Z
3697,2023-02-03T01:36:07.854Z
3698,2023-02-02T23:31:09.324Z
3699,2023-02-02T23:06:24.644Z
3700,2023-02-02T23:01:38.264Z
3701,2023-02-02T22:56:34.584Z
3702,2023-02-02T22:56:19.291Z
3703,2023-02-02T22:55:54.107Z
3704,2023-02-02T22:34:51.818Z
3705,2023-02-02T20:03:37.700Z
3706,2023-02-02T07:52:50.218Z
3707,2023-02-02T07:51:53.344Z
3708,2023-02-02T07:51:22.873Z
3709,2023-02-02T07:50:15.395Z
3710,2023-02-02T07:49:40.236Z
3711,2023-02-02T07:41:49.574Z
3712,2023-02-02T07:15:01.980Z
3713,2023-02-02T05:33:10.108Z
3714,2023-02-02T05:33:03.045Z
3715,2023-02-02T05:07:30.546Z
3716,2023-02-02T04:00:54.483Z
3717,2023-02-02T03:44:51.398Z
3718,2023-02-02T03:13:53.694Z
3719,2023-02-02T02:06:58.659Z
3720,2023-02-02T02:06:52.753Z
3721,2023-02-02T01:39:02.295Z
3722,2023-02-02T00:46:07.926Z
3723,2023-02-02T00:44:55.568Z
3724,2023-02-02T00:44:36.807Z
3725,2023-02-02T00:30:34.803Z
3726,2023-02-02T00:30:28.015Z
3727,2023-02-01T19:24:32.595Z
3728,2023-02-01T19:18:51.458Z
3729,2023-02-01T19:18:45.400Z
3730,2023-02-01T19:06:43.280Z
3731,2023-02-01T19:04:17.887Z
3732,2023-02-01T19:04:11.876Z
3733,2023-02-01T18:31:27.221Z
3734,2023-02-01T18:27:25.316Z
3735,2023-02-01T18:27:20.671Z
3736,2023-02-01T18:27:14.378Z
3737,2023-02-01T18:24:22.937Z
3738,2023-02-01T18:24:00.010Z
3739,2023-02-01T18:20:59.424Z
3740,2023-02-01T18:16:00.454Z
3741,2023-02-01T06:58:30.513Z
3742,2023-02-01T06:46:28.950Z
3743,2023-02-01T06:46:22.382Z
3744,2023-02-01T06:46:09.036Z
3745,2023-02-01T06:41:46.581Z
3746,2023-02-01T06:31:42.238Z
3747,2023-02-01T06:28:58.078Z
3748,2023-02-01T06:27:30.438Z
3749,2023-02-01T06:23:35.187Z
3750,2023-02-01T06:20:20.566Z
3751,2023-02-01T06:20:14.028Z
3752,2023-02-01T05:37:46.852Z
3753,2023-02-01T05:37:05.953Z
3754,2023-02-01T05:36:28.287Z
3755,2023-02-01T05:22:42.212Z
3756,2023-02-01T05:22:34.250Z
3757,2023-02-01T05:08:02.163Z
3758,2023-02-01T05:07:44.104Z
3759,2023-02-01T05:07:28.427Z
3760,2023-02-01T05:07:19.790Z
3761,2023-02-01T04:55:46.202Z
3762,2023-02-01T04:55:31.935Z
3763,2023-02-01T04:47:29.494Z
3764,2023-02-01T04:47:23.150Z
3765,2023-02-01T04:45:45.713Z
3766,2023-02-01T04:45:06.556Z
3767,2023-02-01T03:53:27.115Z
3768,2023-02-01T03:47:45.243Z
3769,2023-02-01T03:33:54.492Z
3770,2023-02-01T03:32:11.399Z
3771,2023-02-01T03:27:11.969Z
3772,2023-02-01T03:26:52.299Z
3773,2023-02-01T03:20:37.956Z
3774,2023-02-01T03:20:31.923Z
3775,2023-02-01T03:07:11.627Z
3776,2023-02-01T03:04:14.496Z
3777,2023-02-01T02:59:46.706Z
3778,2023-02-01T02:55:16.740Z
3779,2023-02-01T02:55:10.851Z
3780,2023-02-01T02:52:18.492Z
3781,2023-02-01T02:42:54.184Z
3782,2023-02-01T02:40:16.533Z
3783,2023-02-01T02:20:31.248Z
3784,2023-02-01T02:20:21.907Z
3785,2023-02-01T01:52:59.023Z
3786,2023-02-01T01:52:15.798Z
3787,2023-02-01T01:51:43.510Z
3788,2023-02-01T01:28:55.832Z
3789,2023-02-01T00:35:32.957Z
3790,2023-02-01T00:35:26.991Z
3791,2023-02-01T00:34:16.004Z
3792,2023-01-31T23:01:20.310Z
3793,2023-01-31T23:01:17.387Z
3794,2023-01-31T07:44:13.364Z
3795,2023-01-31T06:43:36.375Z
3796,2023-01-31T06:41:17.722Z
3797,2023-01-31T05:49:46.142Z
3798,2023-01-31T05:38:08.989Z
3799,2023-01-31T05:26:28.916Z
3800,2023-01-31T05:26:22.795Z
3801,2023-01-31T05:22:17.266Z
3802,2023-01-31T04:47:33.846Z
3803,2023-01-31T04:46:09.977Z
3804,2023-01-31T04:46:03.691Z
3805,2023-01-31T04:45:33.560Z
3806,2023-01-31T04:36:12.063Z
3807,2023-01-31T04:25:24.610Z
3808,2023-01-31T04:16:12.815Z
3809,2023-01-31T04:10:43.925Z
3810,2023-01-31T04:04:04.438Z
3811,2023-01-31T04:03:55.178Z
3812,2023-01-31T04:03:27.097Z
3813,2023-01-31T03:13:18.463Z
3814,2023-01-31T03:13:12.026Z
3815,2023-01-31T03:06:06.838Z
3816,2023-01-31T03:06:00.875Z
3817,2023-01-31T00:41:30.440Z
3818,2023-01-31T00:41:22.565Z
3819,2023-01-31T00:39:55.480Z
3820,2023-01-31T00:39:41.640Z
3821,2023-01-30T21:42:13.092Z
3822,2023-01-30T21:41:44.645Z
3823,2023-01-30T20:05:18.528Z
3824,2023-01-30T20:02:37.636Z
3825,2023-01-30T18:50:29.891Z
3826,2023-01-30T18:50:07.393Z
3827,2023-01-30T18:39:10.853Z
3828,2023-01-30T18:28:16.416Z
3829,2023-01-30T18:10:07.768Z
3830,2023-01-30T18:10:00.425Z
3831,2023-01-30T18:09:07.120Z
3832,2023-01-30T18:08:56.096Z
3833,2023-01-30T08:24:17.771Z
3834,2023-01-30T08:23:40.946Z
3835,2023-01-30T08:23:28.361Z
3836,2023-01-30T08:01:06.261Z
3837,2023-01-30T08:01:00.152Z
3838,2023-01-30T06:31:44.927Z
3839,2023-01-30T06:23:25.416Z
3840,2023-01-30T06:23:19.199Z
3841,2023-01-30T06:23:12.700Z
3842,2023-01-30T06:11:49.834Z
3843,2023-01-30T06:11:43.954Z
3844,2023-01-30T06:02:03.324Z
3845,2023-01-30T06:01:56.896Z
3846,2023-01-30T05:18:06.723Z
3847,2023-01-30T04:57:45.934Z
3848,2023-01-30T04:35:28.907Z
3849,2023-01-30T04:35:22.881Z
3850,2023-01-30T04:09:35.516Z
3851,2023-01-30T04:00:08.011Z
3852,2023-01-30T03:15:00.863Z
3853,2023-01-30T03:14:23.064Z
3854,2023-01-30T03:11:21.798Z
3855,2023-01-30T03:02:00.964Z
3856,2023-01-30T02:51:42.865Z
3857,2023-01-30T02:51:36.983Z
3858,2023-01-29T23:49:52.628Z
3859,2023-01-29T23:48:54.251Z
3860,2023-01-29T23:47:11.841Z
3861,2023-01-29T23:41:20.964Z
3862,2023-01-29T23:36:38.122Z
3863,2023-01-29T23:36:32.221Z
3864,2023-01-29T23:30:52.654Z
3865,2023-01-29T23:29:39.427Z
3866,2023-01-29T23:28:42.812Z
3867,2023-01-29T23:26:27.334Z
3868,2023-01-29T21:25:22.600Z
3869,2023-01-29T21:24:42.041Z
3870,2023-01-29T20:51:13.593Z
3871,2023-01-29T20:47:46.608Z
3872,2023-01-29T20:47:40.517Z
3873,2023-01-29T20:23:41.014Z
3874,2023-01-29T20:06:41.856Z
3875,2023-01-29T20:05:16.838Z
3876,2023-01-29T20:03:56.210Z
3877,2023-01-29T20:02:03.862Z
3878,2023-01-29T20:00:29.735Z
3879,2023-01-29T09:08:54.944Z
3880,2023-01-29T08:26:17.541Z
3881,2023-01-29T08:18:02.153Z
3882,2023-01-29T08:11:30.663Z
3883,2023-01-29T08:00:17.614Z
3884,2023-01-29T07:51:09.028Z
3885,2023-01-29T07:51:01.307Z
3886,2023-01-29T07:42:39.272Z
3887,2023-01-29T07:42:33Z
3888,2023-01-29T07:42:17.602Z
3889,2023-01-29T07:37:36.444Z
3890,2023-01-29T07:37:30.055Z
3891,2023-01-29T07:37:23.633Z
3892,2023-01-29T06:32:43.219Z
3893,2023-01-29T06:25:33.791Z
3894,2023-01-29T06:23:04.088Z
3895,2023-01-29T06:22:58.965Z
3896,2023-01-29T06:16:48.220Z
3897,2023-01-29T06:16:41.892Z
3898,2023-01-29T05:34:55.745Z
3899,2023-01-29T05:34:49.248Z
3900,2023-01-29T05:34:42.957Z
3901,2023-01-29T05:08:46.129Z
3902,2023-01-29T04:32:38.138Z
3903,2023-01-29T04:30:54.917Z
3904,2023-01-29T04:29:54.408Z
3905,2023-01-29T04:24:29.067Z
3906,2023-01-29T04:20:16.678Z
3907,2023-01-29T04:19:08.529Z
3908,2023-01-29T04:19:02.140Z
3909,2023-01-29T04:17:27.941Z
3910,2023-01-29T04:17:02.761Z
3911,2023-01-29T04:16:21.171Z
3912,2023-01-29T04:15:00.398Z
3913,2023-01-29T03:17:59.590Z
3914,2023-01-29T03:15:39.917Z
3915,2023-01-29T03:15:26.085Z
3916,2023-01-29T02:02:50.671Z
3917,2023-01-29T02:01:24.919Z
3918,2023-01-29T02:01:19.044Z
3919,2023-01-29T01:59:22.496Z
3920,2023-01-29T01:56:59.032Z
3921,2023-01-29T01:47:15.845Z
3922,2023-01-29T01:41:19.501Z
3923,2023-01-28T21:15:46.656Z
3924,2023-01-28T21:14:40.315Z
3925,2023-01-28T21:10:24.505Z
3926,2023-01-28T21:06:52.543Z
3927,2023-01-28T21:05:39.325Z
3928,2023-01-28T08:18:38.785Z
3929,2023-01-28T06:35:10.049Z
3930,2023-01-28T06:32:58.581Z
3931,2023-01-28T06:01:00.178Z
3932,2023-01-28T05:51:48.463Z
3933,2023-01-28T05:51:42.025Z
3934,2023-01-28T05:46:35.952Z
3935,2023-01-28T05:45:18.965Z
3936,2023-01-28T05:31:31.816Z
3937,2023-01-28T05:31:22.839Z
3938,2023-01-28T05:29:31.251Z
3939,2023-01-28T05:28:48.096Z
3940,2023-01-28T05:28:22.091Z
3941,2023-01-28T05:28:17.846Z
3942,2023-01-28T05:28:10.386Z
3943,2023-01-28T05:24:54.759Z
3944,2023-01-28T05:23:24.072Z
3945,2023-01-28T05:22:15.469Z
3946,2023-01-28T05:21:46.811Z
3947,2023-01-28T05:21:00.256Z
3948,2023-01-28T05:18:45.433Z
3949,2023-01-28T05:18:12.451Z
3950,2023-01-28T05:17:48.155Z
3951,2023-01-28T05:17:25.477Z
3952,2023-01-28T05:16:54.073Z
3953,2023-01-28T03:36:03.096Z
3954,2023-01-28T03:34:16.270Z
3955,2023-01-28T03:33:09.939Z
3956,2023-01-28T02:09:20.903Z
3957,2023-01-28T01:44:28.853Z
3958,2023-01-28T01:41:02.888Z
3959,2023-01-28T01:35:22.415Z
3960,2023-01-28T00:40:55.092Z
3961,2023-01-28T00:40:41.672Z
3962,2023-01-27T22:14:24.127Z
3963,2023-01-27T22:13:35.184Z
3964,2023-01-27T22:12:26.266Z
3965,2023-01-27T22:09:55.052Z
3966,2023-01-27T22:09:48.329Z
3967,2023-01-27T22:09:41.618Z
3968,2023-01-27T21:37:17.838Z
3969,2023-01-27T21:30:46.787Z
3970,2023-01-27T06:53:05.265Z
3971,2023-01-27T06:34:51.626Z
3972,2023-01-27T06:34:45.177Z
3973,2023-01-27T06:33:29.327Z
3974,2023-01-27T06:32:22.957Z
3975,2023-01-27T06:31:59.996Z
3976,2023-01-27T06:31:54.908Z
3977,2023-01-27T06:31:34.196Z
3978,2023-01-27T06:30:04.870Z
3979,2023-01-27T06:29:58.755Z
3980,2023-01-27T06:24:44.610Z
3981,2023-01-27T06:24:37.784Z
3982,2023-01-27T06:24:31.100Z
3983,2023-01-27T05:37:01.824Z
3984,2023-01-27T04:29:13.031Z
3985,2023-01-27T04:21:28.947Z
3986,2023-01-27T04:21:13.537Z
3987,2023-01-27T04:21:06.584Z
3988,2023-01-27T04:13:57.401Z
3989,2023-01-27T04:07:39.245Z
3990,2023-01-27T04:06:21.210Z
3991,2023-01-27T03:47:30.350Z
3992,2023-01-27T03:46:19.607Z
3993,2023-01-27T03:44:37.660Z
3994,2023-01-27T03:18:00.475Z
3995,2023-01-27T03:17:19.552Z
3996,2023-01-27T03:15:47.137Z
3997,2023-01-27T03:13:05.058Z
3998,2023-01-27T03:09:33.951Z
3999,2023-01-27T02:03:50.599Z
4000,2023-01-27T02:03:44.223Z
4001,2023-01-27T02:00:55.304Z
4002,2023-01-27T00:41:04.807Z
4003,2023-01-27T00:34:35.116Z
4004,2023-01-27T00:29:07.979Z
4005,2023-01-26T23:34:44.156Z
4006,2023-01-26T23:33:12.274Z
4007,2023-01-26T23:32:03.317Z
4008,2023-01-26T20:46:10.613Z
4009,2023-01-26T06:43:34.440Z
4010,2023-01-26T06:11:19.954Z
4011,2023-01-26T06:11:13.893Z
4012,2023-01-26T06:08:15.094Z
4013,2023-01-26T06:07:07.873Z
4014,2023-01-26T06:07:01.289Z
4015,2023-01-26T05:21:54.435Z
4016,2023-01-26T05:20:24.094Z
4017,2023-01-26T05:20:19.116Z
4018,2023-01-26T05:17:30.356Z
4019,2023-01-26T05:08:30.222Z
4020,2023-01-26T05:08:14.787Z
4021,2023-01-26T05:01:25.687Z
4022,2023-01-26T02:37:06.290Z
4023,2023-01-26T01:58:35.336Z
4024,2023-01-26T01:54:50.260Z
4025,2023-01-26T01:54:43.566Z
4026,2023-01-26T01:54:37.245Z
4027,2023-01-25T21:05:14.876Z
4028,2023-01-25T19:15:03.839Z
4029,2023-01-25T19:14:33.173Z
4030,2023-01-25T19:10:28.091Z
4031,2023-01-25T19:07:53.676Z
4032,2023-01-25T19:07:47.879Z
4033,2023-01-25T08:05:21.791Z
4034,2023-01-25T08:05:17.372Z
4035,2023-01-25T08:05:12.124Z
4036,2023-01-25T08:03:27.786Z
4037,2023-01-25T06:15:16.681Z
4038,2023-01-25T00:14:09.396Z
4039,2023-01-25T00:12:45.581Z
4040,2023-01-25T00:03:48.922Z
4041,2023-01-25T00:03:41.965Z
4042,2023-01-25T00:03:35.573Z
4043,2023-01-25T00:02:25.040Z
4044,2023-01-25T00:01:41.345Z
4045,2023-01-24T20:39:41.517Z
4046,2023-01-24T20:04:58.195Z
4047,2023-01-24T05:40:49.922Z
4048,2023-01-24T05:39:09.739Z
4049,2023-01-24T05:39:03.255Z
4050,2023-01-24T05:32:51.284Z
4051,2023-01-24T04:59:51.804Z
4052,2023-01-24T04:59:17.038Z
4053,2023-01-24T04:42:55.411Z
4054,2023-01-24T04:42:47.804Z
4055,2023-01-24T04:33:19.816Z
4056,2023-01-24T04:32:55.890Z
4057,2023-01-24T04:32:44.166Z
4058,2023-01-24T04:19:04.065Z
4059,2023-01-24T03:50:42.074Z
4060,2023-01-24T02:44:54.709Z
4061,2023-01-23T21:36:52.322Z
4062,2023-01-23T20:58:01.072Z
4063,2023-01-23T19:35:54.872Z
4064,2023-01-23T19:30:24.545Z
4065,2023-01-23T19:30:18.167Z
4066,2023-01-23T19:30:02.329Z
4067,2023-01-23T19:20:44.265Z
4068,2023-01-23T19:20:37.690Z
4069,2023-01-23T19:20:31.262Z
4070,2023-01-23T19:11:32.868Z
4071,2023-01-23T10:00:35.818Z
4072,2023-01-23T09:53:28.215Z
4073,2023-01-23T09:53:22.258Z
4074,2023-01-23T09:53:15.793Z
4075,2023-01-23T09:49:10.015Z
4076,2023-01-23T09:48:54.625Z
4077,2023-01-23T07:18:53.543Z
4078,2023-01-23T07:16:56.923Z
4079,2023-01-23T07:16:50.499Z
4080,2023-01-23T07:10:30.191Z
4081,2023-01-23T07:03:20.185Z
4082,2023-01-23T07:03:13.691Z
4083,2023-01-23T03:24:54.671Z
4084,2023-01-23T03:24:46.884Z
4085,2023-01-23T03:11:33.263Z
4086,2023-01-23T03:02:38.408Z
4087,2023-01-23T02:48:58.136Z
4088,2023-01-23T02:42:18.471Z
4089,2023-01-22T20:21:06.438Z
4090,2023-01-22T07:19:20.630Z
4091,2023-01-22T07:17:58.035Z
4092,2023-01-22T07:15:57.924Z
4093,2023-01-22T07:15:51.238Z
4094,2023-01-22T07:11:18.950Z
4095,2023-01-22T06:57:34.705Z
4096,2023-01-22T06:57:27.849Z
4097,2023-01-22T06:57:21.728Z
4098,2023-01-22T05:48:30.661Z
4099,2023-01-22T05:40:37.647Z
4100,2023-01-22T05:38:50.239Z
4101,2023-01-22T05:30:44.042Z
4102,2023-01-22T05:01:33.522Z
4103,2023-01-22T05:01:29.344Z
4104,2023-01-22T04:02:12.094Z
4105,2023-01-22T03:53:29.445Z
4106,2023-01-22T02:26:29.849Z
4107,2023-01-22T02:26:25.276Z
4108,2023-01-22T02:26:16.147Z
4109,2023-01-22T01:18:55.889Z
4110,2023-01-22T00:27:57.137Z
4111,2023-01-21T21:54:35.942Z
4112,2023-01-21T21:24:39.250Z
4113,2023-01-21T20:56:18.370Z
4114,2023-01-21T20:53:01.464Z
4115,2023-01-21T20:52:55.531Z
4116,2023-01-21T20:51:57.275Z
4117,2023-01-21T20:51:48.936Z
4118,2023-01-21T20:51:02.559Z
4119,2023-01-21T20:34:25.107Z
4120,2023-01-21T06:33:38.137Z
4121,2023-01-21T06:25:49.251Z
4122,2023-01-21T06:25:42.494Z
4123,2023-01-21T05:59:19.222Z
4124,2023-01-21T05:19:07.467Z
4125,2023-01-21T05:14:36.957Z
4126,2023-01-21T05:13:57.599Z
4127,2023-01-21T04:13:44.513Z
4128,2023-01-21T04:13:35.754Z
4129,2023-01-21T03:58:45.505Z
4130,2023-01-21T03:53:09.970Z
4131,2023-01-21T03:53:04.144Z
4132,2023-01-21T03:42:38.554Z
4133,2023-01-21T03:36:01.734Z
4134,2023-01-21T03:35:49.268Z
4135,2023-01-21T03:34:20.990Z
4136,2023-01-21T02:04:16.034Z
4137,2023-01-20T21:44:42.979Z
4138,2023-01-20T21:44:37.294Z
4139,2023-01-20T20:59:11.363Z
4140,2023-01-20T19:00:28.403Z
4141,2023-01-20T18:04:30.785Z
4142,2023-01-20T16:36:52.546Z
4143,2023-01-20T08:20:31.515Z
4144,2023-01-20T08:19:51.438Z
4145,2023-01-20T08:19:50.503Z
4146,2023-01-20T08:18:37.212Z
4147,2023-01-20T08:18:27.319Z
4148,2023-01-20T08:11:43.772Z
4149,2023-01-20T08:11:37.395Z
4150,2023-01-20T08:07:39.051Z
4151,2023-01-20T08:05:09.159Z
4152,2023-01-20T08:04:26.875Z
4153,2023-01-20T08:04:00.421Z
4154,2023-01-20T07:54:42.285Z
4155,2023-01-20T07:54:35.805Z
4156,2023-01-20T07:54:29.384Z
4157,2023-01-20T02:46:05.848Z
4158,2023-01-19T23:41:23.808Z
4159,2023-01-19T23:07:24.327Z
4160,2023-01-19T23:07:15.506Z
4161,2023-01-19T23:06:33.209Z
4162,2023-01-19T23:05:35.950Z
4163,2023-01-19T23:04:46.259Z
4164,2023-01-19T23:03:43.229Z
4165,2023-01-19T22:59:28.542Z
4166,2023-01-19T20:52:20.678Z
4167,2023-01-19T20:52:14.413Z
4168,2023-01-19T20:48:56.646Z
4169,2023-01-19T20:48:50.529Z
4170,2023-01-19T20:46:16.426Z
4171,2023-01-19T20:01:35.249Z
4172,2023-01-19T05:46:54.212Z
4173,2023-01-19T05:22:01.636Z
4174,2023-01-19T05:11:05.857Z
4175,2023-01-19T05:10:59.648Z
4176,2023-01-19T03:09:35.508Z
4177,2023-01-19T03:09:28.983Z
4178,2023-01-19T03:09:22.503Z
4179,2023-01-19T03:00:07.975Z
4180,2023-01-19T02:57:03.770Z
4181,2023-01-19T02:55:00.831Z
4182,2023-01-19T02:54:54.225Z
4183,2023-01-18T22:05:34.719Z
4184,2023-01-18T22:03:35.284Z
4185,2023-01-18T22:03:20.423Z
4186,2023-01-18T21:56:13.835Z
4187,2023-01-18T21:56:06.153Z
4188,2023-01-18T21:51:19.230Z
4189,2023-01-18T21:51:10.014Z
4190,2023-01-18T21:42:42.657Z
4191,2023-01-18T21:42:33.146Z
4192,2023-01-18T21:31:03.724Z
4193,2023-01-18T21:30:57.497Z
4194,2023-01-18T21:24:23.665Z
4195,2023-01-18T21:21:13.911Z
4196,2023-01-18T21:13:41.946Z
4197,2023-01-18T21:13:35.561Z
4198,2023-01-18T21:13:29.147Z
4199,2023-01-18T21:12:24.800Z
4200,2023-01-18T07:32:30.142Z
4201,2023-01-18T07:32:11.074Z
4202,2023-01-18T07:22:54.529Z
4203,2023-01-18T07:17:23.117Z
4204,2023-01-18T07:14:49.851Z
4205,2023-01-18T07:14:43.464Z
4206,2023-01-18T07:14:37.201Z
4207,2023-01-18T07:10:19.489Z
4208,2023-01-18T07:10:12.921Z
4209,2023-01-18T07:03:50.600Z
4210,2023-01-18T07:01:36.435Z
4211,2023-01-18T06:58:51.197Z
4212,2023-01-18T06:56:51.152Z
4213,2023-01-18T06:56:44.455Z
4214,2023-01-18T06:56:09.111Z
4215,2023-01-18T06:55:56.119Z
4216,2023-01-18T06:52:44.058Z
4217,2023-01-18T05:27:24.982Z
4218,2023-01-18T05:24:03.958Z
4219,2023-01-18T05:23:27.948Z
4220,2023-01-18T03:35:51.844Z
4221,2023-01-18T03:35:05.383Z
4222,2023-01-18T03:34:58.690Z
4223,2023-01-18T03:34:52.282Z
4224,2023-01-18T03:02:35.972Z
4225,2023-01-18T03:00:54.134Z
